branch_id,branch_name,rating_transaction,rating_branch
50288,Kimia Farma - Apotek,3.9793911007025762,4.4
27076,Kimia Farma - Apotek,3.9794044665012409,4.3
44691,Kimia Farma - Klinik & Apotek,3.979411764705882,5.0
35857,Kimia Farma - Klinik & Apotek,3.979629629629629,4.9
53257,Kimia Farma - Apotek,3.9796791443850266,4.7
74857,Kimia Farma - Klinik & Apotek,3.9796992481203022,3.9
69565,Kimia Farma - Apotek,3.9798004987531179,4.1
89035,Kimia Farma - Klinik-Apotek-Laboratorium,3.979889807162535,4.6
69280,Kimia Farma - Klinik-Apotek-Laboratorium,3.9798994974874371,4.0
30640,Kimia Farma - Apotek,3.9799450549450563,4.3
12707,Kimia Farma - Klinik & Apotek,3.979947916666668,4.5
39160,Kimia Farma - Apotek,3.9799511002444969,4.5
51033,Kimia Farma - Klinik-Apotek-Laboratorium,3.980049261083745,5.0
64359,Kimia Farma - Klinik & Apotek,3.9800518134715031,4.1
46542,Kimia Farma - Klinik & Apotek,3.9800539083557931,4.9
63815,Kimia Farma - Apotek,3.9800554016620491,4.7
53294,Kimia Farma - Klinik-Apotek-Laboratorium,3.9801020408163241,4.9
36412,Kimia Farma - Klinik & Apotek,3.9801608579088468,4.7
76442,Kimia Farma - Klinik-Apotek-Laboratorium,3.98016304347826,4.0
92836,Kimia Farma - Klinik & Apotek,3.9802992518703264,4.2
57974,Kimia Farma - Klinik & Apotek,3.980352644836274,4.9
30475,Kimia Farma - Klinik & Apotek,3.9803827751196166,4.2
70952,Kimia Farma - Klinik & Apotek,3.98042328042328,5.0
35964,Kimia Farma - Apotek,3.9804749340369407,4.3
55077,Kimia Farma - Klinik-Apotek-Laboratorium,3.9805418719211807,4.1
17192,Kimia Farma - Klinik & Apotek,3.9805970149253724,4.7
65697,Kimia Farma - Klinik & Apotek,3.980668257756566,3.9
86474,Kimia Farma - Klinik & Apotek,3.980789473684212,4.3
85946,Kimia Farma - Klinik-Apotek-Laboratorium,3.9808184143222487,4.0
73957,Kimia Farma - Klinik & Apotek,3.9809399477806764,4.4
53570,Kimia Farma - Klinik & Apotek,3.981034482758619,4.2
44302,Kimia Farma - Klinik & Apotek,3.9810734463276849,3.9
31318,Kimia Farma - Klinik-Apotek-Laboratorium,3.9811083123425703,4.9
30205,Kimia Farma - Klinik-Apotek-Laboratorium,3.9811414392059556,4.7
68933,Kimia Farma - Apotek,3.9812195121951226,4.9
27440,Kimia Farma - Klinik & Apotek,3.9812500000000006,4.1
83196,Kimia Farma - Klinik & Apotek,3.981250000000002,4.7
48300,Kimia Farma - Klinik & Apotek,3.9813471502590665,4.2
22360,Kimia Farma - Klinik-Apotek-Laboratorium,3.9813953488372089,4.5
49758,Kimia Farma - Apotek,3.9814070351758812,4.7
46269,Kimia Farma - Klinik-Apotek-Laboratorium,3.9815303430079148,4.7
23576,Kimia Farma - Klinik-Apotek-Laboratorium,3.9815668202764969,4.5
60459,Kimia Farma - Apotek,3.9815934065934093,4.0
30119,Kimia Farma - Apotek,3.9816062176165787,4.3
46757,Kimia Farma - Apotek,3.9816489361702123,4.2
90214,Kimia Farma - Apotek,3.9817042606516266,4.2
87272,Kimia Farma - Klinik-Apotek-Laboratorium,3.9818181818181815,4.9
43248,Kimia Farma - Klinik & Apotek,3.9819070904645457,4.8
57142,Kimia Farma - Klinik & Apotek,3.9819277108433728,4.8
76476,Kimia Farma - Klinik & Apotek,3.9819753086419736,4.9
81451,Kimia Farma - Apotek,3.9821243523316068,4.1
90421,Kimia Farma - Klinik-Apotek-Laboratorium,3.982142857142859,4.4
18484,Kimia Farma - Apotek,3.9823076923076908,4.0
82184,Kimia Farma - Klinik & Apotek,3.9823218997361476,4.7
20735,Kimia Farma - Klinik & Apotek,3.982323232323234,4.9
35437,Kimia Farma - Klinik & Apotek,3.9823848238482396,4.3
89952,Kimia Farma - Klinik & Apotek,3.9824,4.4
57523,Kimia Farma - Klinik & Apotek,3.9824691358024706,4.7
49438,Kimia Farma - Apotek,3.9825136612021854,4.9
50148,Kimia Farma - Klinik & Apotek,3.98258575197889,4.5
73978,Kimia Farma - Klinik & Apotek,3.9826923076923086,4.8
80341,Kimia Farma - Klinik-Apotek-Laboratorium,3.9826923076923095,4.7
93702,Kimia Farma - Apotek,3.9826972010178077,4.3
51302,Kimia Farma - Apotek,3.9827014218009462,4.6
74029,Kimia Farma - Klinik-Apotek-Laboratorium,3.9828042328042308,4.4
68961,Kimia Farma - Apotek,3.9828205128205152,4.7
68556,Kimia Farma - Apotek,3.9828282828282817,4.8
84869,Kimia Farma - Klinik-Apotek-Laboratorium,3.9828877005347603,4.3
99442,Kimia Farma - Apotek,3.9828947368421046,4.9
98560,Kimia Farma - Apotek,3.9829081632653067,4.9
17476,Kimia Farma - Apotek,3.9829081632653081,4.5
57026,Kimia Farma - Apotek,3.9829145728643214,4.1
95530,Kimia Farma - Klinik-Apotek-Laboratorium,3.9829396325459308,4.5
85216,Kimia Farma - Apotek,3.9829457364341048,4.0
92076,Kimia Farma - Apotek,3.9829850746268645,4.0
30333,Kimia Farma - Apotek,3.9830238726790466,4.6
49050,Kimia Farma - Klinik & Apotek,3.983206106870226,4.4
35365,Kimia Farma - Apotek,3.9832151300236434,4.5
94373,Kimia Farma - Klinik-Apotek-Laboratorium,3.9832487309644695,5.0
68218,Kimia Farma - Klinik-Apotek-Laboratorium,3.983289817232377,4.6
37062,Kimia Farma - Klinik-Apotek-Laboratorium,3.9833333333333347,4.4
11344,Kimia Farma - Klinik & Apotek,3.9833759590792823,4.0
85937,Kimia Farma - Klinik & Apotek,3.9834239130434765,4.5
37915,Kimia Farma - Klinik & Apotek,3.9834975369458139,3.9
18345,Kimia Farma - Klinik-Apotek-Laboratorium,3.9835025380710696,4.9
41125,Kimia Farma - Klinik & Apotek,3.9835897435897443,4.1
42753,Kimia Farma - Klinik-Apotek-Laboratorium,3.9836363636363661,4.8
67955,Kimia Farma - Klinik & Apotek,3.9836585365853647,4.7
18465,Kimia Farma - Klinik-Apotek-Laboratorium,3.9837647058823529,4.0
48257,Kimia Farma - Apotek,3.983959899749375,4.7
89566,Kimia Farma - Apotek,3.9840101522842648,4.4
98748,Kimia Farma - Klinik-Apotek-Laboratorium,3.9840909090909085,4.9
38076,Kimia Farma - Klinik & Apotek,3.9841432225063946,4.5
99758,Kimia Farma - Klinik & Apotek,3.9841860465116254,4.2
38373,Kimia Farma - Klinik & Apotek,3.9843835616438357,4.0
84205,Kimia Farma - Klinik & Apotek,3.98440594059406,4.7
61804,Kimia Farma - Apotek,3.9844155844155833,4.4
23225,Kimia Farma - Klinik & Apotek,3.9847715736040605,4.2
58323,Kimia Farma - Klinik & Apotek,3.9847880299251845,4.0
51463,Kimia Farma - Apotek,3.984848484848484,4.4
65947,Kimia Farma - Apotek,3.9848806366047755,5.0
25390,Kimia Farma - Apotek,3.9849740932642495,4.9
21410,Kimia Farma - Apotek,3.9849865951742616,4.2
31337,Kimia Farma - Klinik-Apotek-Laboratorium,3.9850000000000008,4.4
24143,Kimia Farma - Apotek,3.9850253807106615,4.0
91100,Kimia Farma - Klinik-Apotek-Laboratorium,3.9850855745721256,4.5
79907,Kimia Farma - Klinik & Apotek,3.9852534562211961,4.4
12733,Kimia Farma - Klinik & Apotek,3.9852941176470584,4.7
65025,Kimia Farma - Apotek,3.9853801169590652,4.2
66153,Kimia Farma - Apotek,3.9854320987654304,4.9
59220,Kimia Farma - Apotek,3.9854395604395614,4.2
76470,Kimia Farma - Klinik & Apotek,3.9855191256830595,4.3
39746,Kimia Farma - Klinik-Apotek-Laboratorium,3.9855227882037512,4.1
76351,Kimia Farma - Apotek,3.9855477855477845,4.4
98548,Kimia Farma - Klinik & Apotek,3.9856041131105409,4.5
85807,Kimia Farma - Klinik-Apotek-Laboratorium,3.985609756097559,4.9
55351,Kimia Farma - Klinik-Apotek-Laboratorium,3.9856382978723386,3.9
53822,Kimia Farma - Klinik-Apotek-Laboratorium,3.9857142857142818,4.9
25219,Kimia Farma - Klinik & Apotek,3.9857142857142844,4.3
17447,Kimia Farma - Klinik & Apotek,3.9857831325301207,4.6
31494,Kimia Farma - Klinik-Apotek-Laboratorium,3.9857894736842119,4.6
75553,Kimia Farma - Apotek,3.9858190709046442,4.3
91361,Kimia Farma - Klinik & Apotek,3.9858611825192818,4.6
84975,Kimia Farma - Klinik-Apotek-Laboratorium,3.9858757062146912,4.1
81108,Kimia Farma - Klinik & Apotek,3.9861788617886176,4.0
77603,Kimia Farma - Klinik & Apotek,3.9861809045226138,4.2
13483,Kimia Farma - Klinik & Apotek,3.986182669789228,4.2
65060,Kimia Farma - Klinik & Apotek,3.986206896551725,4.4
84443,Kimia Farma - Apotek,3.9862359550561797,4.2
90913,Kimia Farma - Apotek,3.986259541984734,4.8
74277,Kimia Farma - Klinik & Apotek,3.986284289276806,4.7
72479,Kimia Farma - Klinik-Apotek-Laboratorium,3.9863291139240498,4.6
23248,Kimia Farma - Apotek,3.9864361702127673,4.1
90382,Kimia Farma - Apotek,3.9865000000000022,4.7
16596,Kimia Farma - Apotek,3.9865384615384616,4.1
40097,Kimia Farma - Klinik & Apotek,3.9865435356200556,4.0
44502,Kimia Farma - Apotek,3.9865591397849456,4.1
52767,Kimia Farma - Klinik-Apotek-Laboratorium,3.986582278481011,4.3
92100,Kimia Farma - Apotek,3.9866180048661795,4.2
51944,Kimia Farma - Klinik-Apotek-Laboratorium,3.9866310160427809,4.6
93047,Kimia Farma - Klinik-Apotek-Laboratorium,3.986740331491712,3.9
83939,Kimia Farma - Klinik-Apotek-Laboratorium,3.9867499999999962,4.1
59017,Kimia Farma - Klinik & Apotek,3.9867724867724923,4.7
41375,Kimia Farma - Klinik & Apotek,3.9868217054263564,4.3
42381,Kimia Farma - Klinik-Apotek-Laboratorium,3.9869230769230755,4.0
49468,Kimia Farma - Klinik-Apotek-Laboratorium,3.9869918699187008,4.7
66892,Kimia Farma - Klinik & Apotek,3.9870229007633586,4.2
87785,Kimia Farma - Klinik & Apotek,3.9870370370370312,4.5
35836,Kimia Farma - Apotek,3.9871428571428575,4.5
93387,Kimia Farma - Klinik & Apotek,3.9872448979591826,4.2
67373,Kimia Farma - Apotek,3.9873096446700527,4.6
73596,Kimia Farma - Klinik-Apotek-Laboratorium,3.9873315363881408,4.8
97368,Kimia Farma - Klinik-Apotek-Laboratorium,3.9873595505617971,4.3
35019,Kimia Farma - Apotek,3.9873762376237609,5.0
91016,Kimia Farma - Klinik & Apotek,3.9874125874125883,4.6
68853,Kimia Farma - Apotek,3.987696335078533,4.5
62312,Kimia Farma - Apotek,3.9877192982456147,4.5
62756,Kimia Farma - Klinik & Apotek,3.9877237851662404,4.0
73569,Kimia Farma - Apotek,3.9877284595300253,4.4
52852,Kimia Farma - Klinik & Apotek,3.9877934272300455,4.3
15267,Kimia Farma - Klinik & Apotek,3.9878640776699008,4.7
27441,Kimia Farma - Apotek,3.9878865979381448,5.0
59448,Kimia Farma - Klinik-Apotek-Laboratorium,3.9878947368421049,4.2
94518,Kimia Farma - Apotek,3.9880299251870293,4.6
34991,Kimia Farma - Apotek,3.9880319148936167,4.0
61007,Kimia Farma - Apotek,3.9880597014925394,4.0
42043,Kimia Farma - Klinik & Apotek,3.9881642512077282,4.5
90206,Kimia Farma - Apotek,3.9882191780821921,4.7
46514,Kimia Farma - Klinik-Apotek-Laboratorium,3.9883054892601431,3.9
31604,Kimia Farma - Apotek,3.9883468834688345,4.4
11999,Kimia Farma - Apotek,3.9883597883597894,4.1
28380,Kimia Farma - Klinik-Apotek-Laboratorium,3.9884615384615363,4.1
61959,Kimia Farma - Klinik & Apotek,3.9884931506849308,4.9
76725,Kimia Farma - Apotek,3.9885856079404456,4.9
88782,Kimia Farma - Klinik-Apotek-Laboratorium,3.9885869565217411,5.0
93529,Kimia Farma - Klinik & Apotek,3.9886310904872389,4.3
45266,Kimia Farma - Klinik & Apotek,3.9886649874055431,4.0
99950,Kimia Farma - Apotek,3.9886842105263147,4.6
13713,Kimia Farma - Klinik & Apotek,3.9886977886977877,4.7
83060,Kimia Farma - Klinik & Apotek,3.9888020833333342,4.1
31074,Kimia Farma - Klinik-Apotek-Laboratorium,3.9888594164456235,4.9
44889,Kimia Farma - Klinik & Apotek,3.9888888888888863,4.6
55980,Kimia Farma - Klinik & Apotek,3.9889162561576339,4.6
58928,Kimia Farma - Apotek,3.9889763779527576,4.0
64642,Kimia Farma - Klinik-Apotek-Laboratorium,3.98904109589041,4.7
87710,Kimia Farma - Klinik & Apotek,3.9890585241730281,4.4
70971,Kimia Farma - Apotek,3.9890585241730285,4.8
93093,Kimia Farma - Klinik-Apotek-Laboratorium,3.9890585241730294,5.0
79919,Kimia Farma - Klinik & Apotek,3.9890756302520982,4.9
28273,Kimia Farma - Klinik-Apotek-Laboratorium,3.9891566265060234,4.4
35269,Kimia Farma - Klinik & Apotek,3.9892156862745103,4.4
78858,Kimia Farma - Klinik & Apotek,3.989226519337016,4.4
67589,Kimia Farma - Klinik-Apotek-Laboratorium,3.9892307692307671,4.6
67427,Kimia Farma - Klinik-Apotek-Laboratorium,3.9892307692307694,4.9
28211,Kimia Farma - Klinik-Apotek-Laboratorium,3.9892944038929454,4.6
41701,Kimia Farma - Apotek,3.9893401015228456,4.4
64017,Kimia Farma - Klinik & Apotek,3.9893732970027265,4.8
20339,Kimia Farma - Klinik & Apotek,3.9894056847545207,4.9
64436,Kimia Farma - Klinik-Apotek-Laboratorium,3.98941798941799,4.5
96486,Kimia Farma - Klinik & Apotek,3.9894206549118381,4.4
22280,Kimia Farma - Apotek,3.9894736842105236,4.5
49262,Kimia Farma - Klinik & Apotek,3.989473684210525,4.8
67153,Kimia Farma - Klinik & Apotek,3.9894878706199455,4.4
77212,Kimia Farma - Klinik & Apotek,3.9896276595744675,3.9
15545,Kimia Farma - Klinik & Apotek,3.989655172413793,4.3
94023,Kimia Farma - Klinik-Apotek-Laboratorium,3.9897560975609729,4.8
95120,Kimia Farma - Apotek,3.9897727272727255,4.6
13089,Kimia Farma - Apotek,3.98981233243968,4.1
25090,Kimia Farma - Apotek,3.9898823529411751,4.1
69697,Kimia Farma - Klinik & Apotek,3.9899038461538456,4.3
36275,Kimia Farma - Klinik-Apotek-Laboratorium,3.98992443324937,4.8
67303,Kimia Farma - Klinik-Apotek-Laboratorium,3.9899497487437161,3.9
22764,Kimia Farma - Apotek,3.989972899728996,4.4
34829,Kimia Farma - Apotek,3.9899749373433591,4.5
24913,Kimia Farma - Apotek,3.9899999999999971,4.2
70223,Kimia Farma - Klinik-Apotek-Laboratorium,3.9901041666666663,5.0
95971,Kimia Farma - Apotek,3.9901069518716574,4.2
15668,Kimia Farma - Klinik & Apotek,3.9901069518716588,4.3
86667,Kimia Farma - Apotek,3.9901265822784806,4.6
82380,Kimia Farma - Apotek,3.99012987012987,4.4
68056,Kimia Farma - Klinik-Apotek-Laboratorium,3.9901808785529709,4.8
20957,Kimia Farma - Klinik & Apotek,3.9902313624678665,4.7
27840,Kimia Farma - Apotek,3.9902631578947365,4.3
43380,Kimia Farma - Klinik & Apotek,3.9902964959568727,4.2
63942,Kimia Farma - Apotek,3.9902985074626875,5.0
97234,Kimia Farma - Klinik-Apotek-Laboratorium,3.9903581267217643,4.9
96500,Kimia Farma - Klinik & Apotek,3.9903614457831336,4.7
13792,Kimia Farma - Apotek,3.9903645833333332,4.0
30203,Kimia Farma - Apotek,3.9904509283819642,4.8
28215,Kimia Farma - Klinik & Apotek,3.9906166219839108,4.4
93630,Kimia Farma - Klinik-Apotek-Laboratorium,3.9906565656565629,4.2
93401,Kimia Farma - Apotek,3.9907103825136643,4.5
69273,Kimia Farma - Klinik & Apotek,3.9907582938388604,4.8
53877,Kimia Farma - Klinik & Apotek,3.9907990314769979,4.2
68704,Kimia Farma - Klinik-Apotek-Laboratorium,3.9908018867924548,4.1
98818,Kimia Farma - Apotek,3.9908212560386467,4.6
99291,Kimia Farma - Klinik-Apotek-Laboratorium,3.9908355795148251,4.2
48590,Kimia Farma - Klinik & Apotek,3.9910290237467003,4.9
34854,Kimia Farma - Klinik-Apotek-Laboratorium,3.9910485933503841,4.4
64188,Kimia Farma - Klinik-Apotek-Laboratorium,3.9910810810810822,4.5
50739,Kimia Farma - Klinik & Apotek,3.9911602209944741,4.3
73360,Kimia Farma - Klinik & Apotek,3.9911764705882344,4.8
49734,Kimia Farma - Klinik & Apotek,3.9912408759124056,4.0
59416,Kimia Farma - Klinik & Apotek,3.991304347826087,4.3
16417,Kimia Farma - Klinik-Apotek-Laboratorium,3.9913705583756336,4.3
89384,Kimia Farma - Klinik & Apotek,3.9914215686274535,3.9
86760,Kimia Farma - Klinik & Apotek,3.9914507772020724,5.0
93657,Kimia Farma - Klinik & Apotek,3.9915068493150687,4.2
82058,Kimia Farma - Klinik & Apotek,3.9915632754342423,4.7
20242,Kimia Farma - Klinik-Apotek-Laboratorium,3.9915816326530607,4.6
94558,Kimia Farma - Klinik & Apotek,3.9915841584158414,4.9
18301,Kimia Farma - Klinik-Apotek-Laboratorium,3.9916256157635446,4.9
85279,Kimia Farma - Klinik-Apotek-Laboratorium,3.9916890080428975,4.5
34669,Kimia Farma - Klinik & Apotek,3.9918367346938766,4.7
55235,Kimia Farma - Klinik & Apotek,3.9918699186991886,4.5
25962,Kimia Farma - Klinik & Apotek,3.9919597989949738,4.8
27479,Kimia Farma - Klinik-Apotek-Laboratorium,3.9920227920227922,4.5
48243,Kimia Farma - Klinik & Apotek,3.9920595533498737,4.1
90415,Kimia Farma - Apotek,3.9920634920634948,4.6
66037,Kimia Farma - Klinik-Apotek-Laboratorium,3.9920716112531984,4.2
41023,Kimia Farma - Klinik & Apotek,3.99207650273224,4.3
24692,Kimia Farma - Klinik-Apotek-Laboratorium,3.992161520190026,5.0
18858,Kimia Farma - Klinik-Apotek-Laboratorium,3.9921717171717161,5.0
23471,Kimia Farma - Apotek,3.9921914357682642,4.3
55000,Kimia Farma - Apotek,3.9922872340425517,4.0
92127,Kimia Farma - Klinik & Apotek,3.9923076923076937,4.7
72424,Kimia Farma - Klinik & Apotek,3.9923664122137388,4.9
48161,Kimia Farma - Klinik-Apotek-Laboratorium,3.9923684210526331,4.5
40330,Kimia Farma - Klinik-Apotek-Laboratorium,3.9923884514435692,3.9
87404,Kimia Farma - Klinik-Apotek-Laboratorium,3.9923884514435715,3.9
34519,Kimia Farma - Klinik & Apotek,3.9924281984334189,4.2
89156,Kimia Farma - Klinik & Apotek,3.9924812030075216,4.0
92148,Kimia Farma - Klinik & Apotek,3.9925301204819275,4.5
28872,Kimia Farma - Klinik-Apotek-Laboratorium,3.9925831202046038,4.5
76170,Kimia Farma - Apotek,3.992613636363636,4.3
25919,Kimia Farma - Klinik & Apotek,3.992695214105793,4.5
27679,Kimia Farma - Apotek,3.9926966292134831,4.0
87702,Kimia Farma - Klinik-Apotek-Laboratorium,3.9927083333333355,4.2
74389,Kimia Farma - Klinik-Apotek-Laboratorium,3.9927884615384612,4.1
33502,Kimia Farma - Klinik & Apotek,3.9928020565552669,3.9
52020,Kimia Farma - Apotek,3.9928395061728388,4.4
21659,Kimia Farma - Apotek,3.9929113924050625,4.0
28401,Kimia Farma - Apotek,3.9929245283018862,3.9
56376,Kimia Farma - Klinik-Apotek-Laboratorium,3.9929648241206039,4.2
39130,Kimia Farma - Klinik-Apotek-Laboratorium,3.9931216931216937,4.7
79497,Kimia Farma - Klinik & Apotek,3.9931398416886519,4.1
38713,Kimia Farma - Klinik & Apotek,3.9931578947368416,4.7
11611,Kimia Farma - Klinik-Apotek-Laboratorium,3.9931645569620251,4.7
99064,Kimia Farma - Klinik-Apotek-Laboratorium,3.9932084309133469,4.3
24116,Kimia Farma - Klinik-Apotek-Laboratorium,3.9932203389830532,4.6
46605,Kimia Farma - Klinik & Apotek,3.9932642487046621,4.2
38353,Kimia Farma - Klinik-Apotek-Laboratorium,3.9932944606413994,4.3
70860,Kimia Farma - Klinik & Apotek,3.99331619537275,3.9
19898,Kimia Farma - Klinik-Apotek-Laboratorium,3.99344262295082,3.9
19337,Kimia Farma - Klinik-Apotek-Laboratorium,3.9934725848563981,4.6
12414,Kimia Farma - Klinik & Apotek,3.9934837092731845,3.9
84347,Kimia Farma - Klinik & Apotek,3.9935567010309292,4.2
14819,Kimia Farma - Klinik-Apotek-Laboratorium,3.9935960591133028,4.3
60036,Kimia Farma - Apotek,3.9936117936117945,4.9
42273,Kimia Farma - Apotek,3.993622448979592,4.2
83839,Kimia Farma - Apotek,3.9936915887850453,4.9
94165,Kimia Farma - Apotek,3.9937500000000026,4.6
25923,Kimia Farma - Klinik & Apotek,3.9937810945273626,4.8
89366,Kimia Farma - Klinik & Apotek,3.9939110070257628,4.0
16331,Kimia Farma - Klinik & Apotek,3.9940414507772006,4.5
44246,Kimia Farma - Klinik-Apotek-Laboratorium,3.9940414507772006,4.4
14338,Kimia Farma - Klinik & Apotek,3.9940446650124066,4.0
56877,Kimia Farma - Apotek,3.9940568475452225,4.9
25947,Kimia Farma - Apotek,3.9940721649484572,4.2
27470,Kimia Farma - Klinik & Apotek,3.9941176470588231,4.6
62295,Kimia Farma - Klinik & Apotek,3.9941326530612269,4.1
78241,Kimia Farma - Klinik-Apotek-Laboratorium,3.9941489361702147,4.6
83109,Kimia Farma - Klinik-Apotek-Laboratorium,3.9941860465116297,4.6
45072,Kimia Farma - Apotek,3.9942355889724284,4.7
18508,Kimia Farma - Klinik & Apotek,3.9942396313364052,4.0
95634,Kimia Farma - Klinik & Apotek,3.9942643391521204,4.5
94113,Kimia Farma - Klinik & Apotek,3.9942786069651768,4.5
68616,Kimia Farma - Klinik & Apotek,3.9943488943488932,4.9
41352,Kimia Farma - Klinik & Apotek,3.9944598337950157,4.4
61194,Kimia Farma - Apotek,3.9944903581267206,4.2
12536,Kimia Farma - Klinik-Apotek-Laboratorium,3.9945137157107244,4.4
46902,Kimia Farma - Apotek,3.994531249999997,4.0
47641,Kimia Farma - Klinik-Apotek-Laboratorium,3.9945595854922278,4.9
13393,Kimia Farma - Klinik & Apotek,3.9945679012345656,4.8
90897,Kimia Farma - Klinik & Apotek,3.9945945945945946,4.0
86546,Kimia Farma - Klinik & Apotek,3.9946291560102325,4.5
78479,Kimia Farma - Klinik & Apotek,3.9946380697050943,4.2
47547,Kimia Farma - Apotek,3.9946601941747568,4.5
12972,Kimia Farma - Klinik & Apotek,3.9946666666666646,4.5
59763,Kimia Farma - Klinik & Apotek,3.9948087431693984,4.5
24294,Kimia Farma - Apotek,3.9948148148148115,4.9
86237,Kimia Farma - Klinik-Apotek-Laboratorium,3.9948979591836764,4.0
89507,Kimia Farma - Apotek,3.9949074074074078,4.2
25254,Kimia Farma - Klinik-Apotek-Laboratorium,3.9949333333333343,4.6
51224,Kimia Farma - Klinik-Apotek-Laboratorium,3.994946808510639,4.7
94743,Kimia Farma - Apotek,3.9949494949494948,3.9
57621,Kimia Farma - Klinik & Apotek,3.9949494949494953,4.9
29718,Kimia Farma - Apotek,3.9949999999999983,4.0
91195,Kimia Farma - Klinik-Apotek-Laboratorium,3.9950372208436722,4.5
14495,Kimia Farma - Apotek,3.995037220843674,4.8
93257,Kimia Farma - Apotek,3.9950980392156867,4.6
16339,Kimia Farma - Apotek,3.9951086956521737,4.7
99485,Kimia Farma - Klinik-Apotek-Laboratorium,3.995133819951342,4.8
42584,Kimia Farma - Klinik & Apotek,3.9951406649616379,4.2
16158,Kimia Farma - Apotek,3.995177664974618,5.0
56537,Kimia Farma - Klinik-Apotek-Laboratorium,3.9952141057934547,4.1
39326,Kimia Farma - Klinik & Apotek,3.9952380952380939,4.4
35044,Kimia Farma - Apotek,3.9954423592493287,4.3
23057,Kimia Farma - Klinik & Apotek,3.9954545454545443,4.3
56257,Kimia Farma - Klinik-Apotek-Laboratorium,3.995511221945137,3.9
29294,Kimia Farma - Klinik-Apotek-Laboratorium,3.9955844155844167,4.1
94975,Kimia Farma - Klinik-Apotek-Laboratorium,3.9956521739130415,4.2
58848,Kimia Farma - Klinik & Apotek,3.9956772334293937,4.7
29810,Kimia Farma - Klinik-Apotek-Laboratorium,3.9957605985037419,4.8
28315,Kimia Farma - Klinik-Apotek-Laboratorium,3.9957647058823511,3.9
39767,Kimia Farma - Klinik-Apotek-Laboratorium,3.9958230958230945,4.1
99589,Kimia Farma - Klinik & Apotek,3.9958737864077678,4.0
69238,Kimia Farma - Klinik-Apotek-Laboratorium,3.9959079283887435,4.6
22252,Kimia Farma - Klinik-Apotek-Laboratorium,3.9959183673469383,4.0
24305,Kimia Farma - Klinik & Apotek,3.9959330143540668,4.0
67338,Kimia Farma - Klinik & Apotek,3.9959893048128343,4.7
47178,Kimia Farma - Apotek,3.996,4.2
85280,Kimia Farma - Apotek,3.9960422163588389,4.0
41347,Kimia Farma - Klinik & Apotek,3.996073903002308,4.9
89772,Kimia Farma - Apotek,3.9961832061068687,3.9
88340,Kimia Farma - Klinik-Apotek-Laboratorium,3.9962962962962969,4.4
36953,Kimia Farma - Apotek,3.9963917525773209,5.0
23470,Kimia Farma - Klinik-Apotek-Laboratorium,3.99639889196676,5.0
13782,Kimia Farma - Klinik-Apotek-Laboratorium,3.9964285714285666,4.0
57445,Kimia Farma - Klinik & Apotek,3.9964912280701754,4.9
60999,Kimia Farma - Klinik-Apotek-Laboratorium,3.9965425531914889,4.5
93854,Kimia Farma - Klinik & Apotek,3.9965789473684219,4.5
85310,Kimia Farma - Klinik-Apotek-Laboratorium,3.9966921119592866,3.9
96210,Kimia Farma - Apotek,3.9967567567567541,4.1
94162,Kimia Farma - Apotek,3.9967567567567559,5.0
67860,Kimia Farma - Apotek,3.9967828418230567,4.3
40671,Kimia Farma - Klinik & Apotek,3.9967914438502676,5.0
65823,Kimia Farma - Apotek,3.9968599033816425,4.9
55386,Kimia Farma - Apotek,3.9968668407310726,4.3
49833,Kimia Farma - Apotek,3.9968973747016729,4.2
34591,Kimia Farma - Apotek,3.9969267139479911,4.4
61821,Kimia Farma - Klinik-Apotek-Laboratorium,3.9969543147208104,4.7
18924,Kimia Farma - Klinik-Apotek-Laboratorium,3.9969620253164555,4.7
70567,Kimia Farma - Klinik & Apotek,3.9969773299748081,4.8
42026,Kimia Farma - Klinik & Apotek,3.9970149253731324,4.4
17125,Kimia Farma - Klinik-Apotek-Laboratorium,3.9970189701897039,4.5
53586,Kimia Farma - Klinik-Apotek-Laboratorium,3.9970223325062033,4.6
71085,Kimia Farma - Klinik & Apotek,3.9970326409495556,4.6
64844,Kimia Farma - Klinik-Apotek-Laboratorium,3.9970521541950133,4.1
58132,Kimia Farma - Apotek,3.9971052631578945,4.5
89769,Kimia Farma - Apotek,3.99711286089239,4.6
61932,Kimia Farma - Klinik & Apotek,3.9971649484536105,4.9
69438,Kimia Farma - Klinik & Apotek,3.9971649484536109,5.0
24646,Kimia Farma - Apotek,3.9971794871794883,4.4
70637,Kimia Farma - Klinik & Apotek,3.9972375690607729,4.5
69823,Kimia Farma - Klinik-Apotek-Laboratorium,3.9972677595628392,4.5
78874,Kimia Farma - Klinik & Apotek,3.9972752043596746,4.3
26671,Kimia Farma - Apotek,3.9973262032085572,4.1
59628,Kimia Farma - Klinik-Apotek-Laboratorium,3.9974093264248682,4.6
64238,Kimia Farma - Apotek,3.9974093264248705,4.0
24223,Kimia Farma - Klinik & Apotek,3.9974418604651176,4.7
93274,Kimia Farma - Klinik & Apotek,3.9974504249291756,4.7
20062,Kimia Farma - Klinik-Apotek-Laboratorium,3.997512437810947,5.0
28123,Kimia Farma - Apotek,3.9975206611570258,4.9
53371,Kimia Farma - Klinik & Apotek,3.9975308641975342,4.8
80412,Kimia Farma - Apotek,3.9976683937823831,4.8
44176,Kimia Farma - Klinik & Apotek,3.9976905311778324,4.7
